"AU_s_Dol10_part2" "AU_s_Dol10" "AU_s_Dol11_part2" "AU_s_Dol11" "AU_s_Dol12_part2" "AU_s_Dol12" "AU_s_Dol13_part2" "AU_s_Dol13" "AU_s_Dol14_part2" "AU_s_Dol14" "AU_s_Dol15_part2" "AU_s_Dol15" "AU_s_Dol16_part2" "AU_s_Dol16" "AU_s_Dol17_part2" "AU_s_Dol17" "AU_s_Dol18_part2" "AU_s_Dol18" "AU_s_Dol19_part2" "AU_s_Dol19" "AU_s_Dol2_part2" "AU_s_Dol2" "AU_s_Dol20_part2" "AU_s_Dol20" "AU_s_Dol21_part2" "AU_s_Dol21" "AU_s_Dol22_part2" "AU_s_Dol22" "AU_s_Dol23_part2" "AU_s_Dol23" "AU_s_Dol24_part2" "AU_s_Dol24" "AU_s_Dol3_part2" "AU_s_Dol3" "AU_s_Dol4_part2" "AU_s_Dol4" "AU_s_Dol5_part2" "AU_s_Dol5" "AU_s_Dol6_part2" "AU_s_Dol6" "AU_s_Dol7_part2" "AU_s_Dol7" "AU_s_Dol8_part2" "AU_s_Dol8" "AU_s_Dol9_part2" "AU_s_Dol9" "CAE_s_15" "CAE_s_150" "CAE_s_154" "CAE_s_157" "CAE_s_158" "CAE_s_16" "CAE_s_160" "CAE_s_166" "CAE_s_180" "CAE_s_188" "CAE_s_192" "CAE_s_199" "CAE_s_200" "CAE_s_202" "CAE_s_203" "CAE_s_204" "CAE_s_205" "CAE_s_207" "CAE_s_210" "CAE_s_211" "CAE_s_229" "CAE_s_23" "CAE_s_236" "CAE_s_25" "CAE_s_26" "CAE_s_27" "CAE_s_30" "CAE_s_32" "CAE_s_33" "CAE_s_34" "CAE_s_36" "CAE_s_37" "CAE_s_39" "CAE_s_40" "CAE_s_41" "CAE_s_42" "CAE_s_45" "CAE_s_46" "CAE_s_47" "CAE_s_48" "CAE_s_5" "CAE_s_50" "CAE_s_51" "CAE_s_52" "CAE_s_53" "CAE_s_6" "CAE_s_60" "CAE_s_61" "CAE_s_64" "CAE_s_65" "CAE_s_66" "CAE_s_67" "CAE_s_73" "CAE_s_74" "CAE_s_79"
"r e  " 0.3998096144693 0.340195394277739 0.458049379957547 0.291757840991977 0.43609527004361 0.429820661034534 0.421052631578947 0.227899724121387 0.546860267772959 0.346884972942972 0.203061543267729 0.20669164190673 0.322971336293904 0.458089668615984 0.345006037605658 0.240673886883273 0.292654375182909 0.227014755959137 0.36697247706422 0.647314655608375 0.2416014726185 0.426187419768935 0.557206537890045 0.471698113207547 0.295390883626178 0.342075256556442 0.272163152737961 0.332458442694663 0.316141829903298 0.416072277698526 0.376830318690784 0.440107156525067 0.172972972972973 0.435019032082654 0.143434606858782 0.29664159338913 0.334946036471902 0.278687382428761 0.253633791825188 0.427879743272154 0.270709258256632 0.405268490374873 0.413009808982963 0.363284088156939 0.627574034124338 0.531007016878437 0.329942260104482 0.778452436556126 0.441584658087308 0.55936232694728 0.435835351089588 0.677896466721446 0.586701434159061 0.56559831429522 0.425996155644449 0.406186533354163 0.501331662227793 0.579272131973303 0.423985463355542 0.682704811443433 0.245633187772926 0.28735632183908 0.470535514228098 0.601903695408735 0.577332117897296 0.610476565576999 0.474056197207378 0.64065230052417 0.685903500473037 0.636729222520107 0.579404793257835 0.411962160512664 0.877921461620596 0.671842340997313 0.425477050025787 0.493273542600897 0.507801680361924 0.515601386789937 0.462098122111887 0.302057768548235 0.583343676306317 0.560138506976271 0.629425649095201 0.701323748575436 0.548446069469835 0.296378623691766 0.450034618047542 0.503875968992248 0.697849867974349 0.512914453196556 0.944138473642801 0.701158757103845 0.627301240965498 0.743988308755148 0.408699459932857 0.49792531120332 0.585137507314219 0.680083275503123 0.741386829481029 0.675792756887888 0.526315789473684
"  d i" 0.447405997144217 0.209351011863224 0.94961456820467 1.02115244347192 0.352230795035223 0.48910626945309 0.305263157894737 0.287873335732278 0.773147275127286 0.679894546968225 0.171821305841924 0.503810877147655 0.423899878885749 0.302144249512671 0.552009660169053 0.270758122743682 0.614574187884109 0.259445435381871 0.334592552617377 0.70800040457166 0.460193281178095 0.472400513478819 0.334323922734027 0.977088948787062 0.412528647822765 0.40156660552278 0.508037885110861 0.489938757655293 0.464914455740144 0.279362815026153 0.559862187769165 0.306161500191351 0.486486486486487 0.467645459488853 0.312948233146434 0.317830278631211 0.595459620394492 0.70368564063262 0.478002146132085 0.574259655444207 0.812127774769897 0.405268490374873 0.64532782653588 0.484378784209252 0.451068837026868 0.531007016878437 0.522408578498763 0.217966682235715 0.555134998738329 0.615298559642008 0.500403551251009 0.328677074774035 0.325945241199478 0.432516357990462 0.358460179749597 0.359318856428683 0.31333228889237 0.314821810855056 0.569351907934585 0.406371911573472 0.218340611353712 0.266830870279146 0.358503248935693 0.517917133258679 0.288666058948648 0.472627018511225 0.336148939837959 0.279557367501456 0.177388836329234 0.502680965147453 0.697919410060574 0.534025022886787 0.533871159093605 0.358315915198567 0.257864878803507 0.31390134529148 0.4893361647124 0.773402080184905 0.717726870514207 0.245421936945441 0.409581730172521 0.264792748752419 0.2360346184107 0.306829140001753 0.345317895592119 0.444567935537649 0.311562427879068 0.368217054263566 0.35835533760845 0.311412346583623 0.4720692368214 0.398553398774817 0.477294422473749 0.385279659891059 0.379506641366224 0.428769017980636 0.409596255119953 0.277585010409438 0.581479866259631 0.381216426962398 0.582706766917293
"e m  " 0.418848167539267 0.357641311933008 0.368673891185342 0.474106491611962 0.352230795035223 0.48910626945309 0.726315789473684 0.659709727719803 0.603432019611541 0.402386568613848 0.515463917525773 0.529647332385997 0.262414210738797 0.672514619883041 0.741762980852165 0.496389891696751 0.4828797190518 0.58375222960921 0.32379924446843 0.465257408718519 0.655775425678785 0.37997432605905 0.668647845468053 1.21293800539084 0.443086325439267 0.421397055178226 0.555212831585441 0.559930008748906 0.402925861641458 0.386352829291488 0.290697674418605 0.32529659395331 0.540540540540541 0.630777596519848 0.417264310861912 0.625066214641381 0.543356903609974 0.334424858914513 0.507267583650376 0.731899560860264 0.216567406605306 0.253292806484296 0.542075374290139 0.508597723419714 0.509903902726025 0.455148871610089 0.316194665933462 0.482640510664798 0.315417612919505 0.391553628863096 0.419693301049233 0.308134757600657 0.3748370273794 0.487967173117445 0.394825705231441 0.390563974379003 0.375998746670844 0.289636065986652 0.230163537250151 0.633940182054616 0.436681222707424 0.677339901477833 0.201658077526328 0.307950727883539 0.334244910361592 0.413548641197322 0.336148939837959 0.396039603960396 0.319299905392621 0.234584450402145 0.381880431919937 0.396704302715899 0.201684660102029 0.313526425798746 0.322331098504384 0.358744394618834 0.627827532083833 0.444483954129256 0.353947497787828 0.264300547479705 0.409581730172521 0.458295142071494 0.449589749353715 0.368194968002104 0.345317895592119 0.379735111605076 0.42695591968613 0.484496124031008 0.28291210863825 0.23813885326983 0.2360346184107 0.265702265849878 0.272739669984999 0.438421681944998 0.175156911399796 0.359612724757953 0.292568753657109 0.402498265093685 0.276202936473325 0.277248310518108 0.432330827067669
"  c o" 0.42836744407425 0.375087229588276 0.368673891185342 0.352540724531972 0.687688695068769 0.741070105231955 0.452631578947368 0.347846947343169 0.452574014708655 0.333009574025253 0.671665104654795 0.59423847048185 0.282599919257166 0.331384015594542 0.327755735725375 0.285800240673887 0.438981562774363 0.356737473650073 0.496492174851592 0.141600080914332 0.627013345605154 0.359435173299101 0.0742942050520059 0.336927223719677 0.351413292589763 0.495761241386148 0.406430308088689 0.389326334208224 0.334738408132904 0.362577270565858 0.344530577088717 0.392269422120168 0.345945945945946 0.456769983686786 0.443343330290781 0.275452908147049 0.342389281726833 0.341392043475232 0.273144083504048 0.191419885148069 0.487276664861938 0.506585612968592 0.619514713474445 0.944538629208041 0.372622082761326 0.113787217902522 0.137475941710201 0.544916705589289 0.542518294221549 0.181792756257866 0.258272800645682 0.410846343467543 0.749674054758801 0.388155705888877 0.322094654267754 0.453054210279644 0.4229985900047 0.264450321118247 0.605693519079346 0.455136540962289 0.245633187772926 0.472085385878489 0.560161326462021 0.573908174692049 0.546946216955333 0.25600630169358 0.284433718324427 0.384391380314502 0.603122043519394 0.100536193029491 0.342375559652357 0.244125724748245 0.379641713133231 0.686772170797253 0.335224342444559 0.239162929745889 0.406241344289539 0.337807805138234 0.25562874840232 0.245421936945441 0.52128583840139 0.590691516447703 0.820501292570529 0.464626983431226 0.274223034734918 0.518662591460591 0.323101777059774 0.562015503875969 0.603545831761599 0.34804909324052 0.550747442958301 0.405934017270647 0.381835537978999 0.504849209512422 0.496277915632754 0.484094052558783 0.468110005851375 0.610687022900763 0.552405872946649 0.50251256281407 0.394736842105263
"  e s" 0.3426939552594 0.366364270760642 0.346330018992291 0.340384147823973 0.553505535055351 0.474284867348451 0.389473684210526 0.563751949142377 0.226287007354328 0.346884972942972 0.812246173070915 0.439219739051802 0.635849818328623 0.662768031189084 0.379506641366224 0.300842358604091 0.599941469124963 0.421598832495541 0.895844576362655 0.900171942955396 0.264611136677404 0.441591784338896 0.557206537890045 0.707547169811321 0.494015788133435 0.475930791730703 0.63141851435207 0.463692038495188 0.328539548723035 0.731098430813124 0.419896640826873 0.487944890929966 0.475675675675676 0.554649265905383 0.260790194288695 0.391990676978493 0.446594715295869 0.620079425903992 0.380450687737782 0.484179709492174 1.40768814293449 0.354609929078014 0.490449148167269 0.411721966577864 0.725632476956266 0.549971553195524 0.329942260104482 0.24910477969796 0.58036840777189 0.503426094252552 0.371267150928168 0.14379622021364 0.211864406779661 0.609958966396806 0.301314353992415 0.171848148726761 0.4229985900047 0.377786173026067 0.230163537250151 0.243823146944083 0.218340611353712 0.205254515599343 0.336096795877213 0.153975363941769 0.349437860832574 0.393855848759354 0.232718496810895 0.34944670937682 0.130085146641438 0.385388739946381 0.302870687384777 0.396704302715899 0.320322695456163 0.313526425798746 0.257864878803507 0.269058295964126 0.267749976918105 0.257800693394968 0.226133123586668 0.132150273739853 0.359935459848579 0.325898767695285 0.213555130943015 0.219163671429824 0.233597399959374 0.24080763174956 0.300023078698361 0.310077519379845 0.20746887966805 0.329730719912072 0.1835824809861 0.228799173370728 0.1909177689895 0.185997077188787 0.262735367099693 0.24896265560166 0.204798127559977 0.194309507286607 0.116295973251926 0.259920291110726 0.451127819548872
"e s  " 0.295097572584484 0.148290300069784 0.513909060440174 0.413323608071967 0.553505535055351 0.340892248406699 0.368421052631579 0.311862780376634 0.678861022062983 0.37463577077841 0.42174320524836 0.477974421909314 0.242228502220428 0.389863547758285 0.293255131964809 0.466305655836342 0.424348844015218 0.437814172206908 0.237452779276848 0.35400020228583 0.442936033133916 0.210526315789474 0.222882615156018 0.101078167115903 0.483829895594601 0.451142729661395 0.337482309395072 0.306211723534558 0.396727002231589 0.469567284831194 0.398363479758829 0.32529659395331 0.432432432432432 0.413268080478521 0.573738427435128 0.413179362220574 0.521027167845181 0.487702919250331 0.65359477124183 0.315279810832113 0.378992961559285 0.506585612968592 0.232318017552917 0.145313635262775 0.470680525593254 0.265503508439219 0.274951883420401 0.217966682235715 0.340651021953066 0.237728988952594 0.306698950766747 0.616269515201315 0.293350717079531 0.277254075634912 0.285729128785911 0.390563974379003 0.657997806673978 0.365193300591865 0.593579648697759 0.373862158647594 0.218340611353712 0.307881773399015 0.717006497871387 0.363941769316909 0.546946216955333 0.315084679007483 0.215480089639717 0.372743156668608 0.319299905392621 0.485924932975871 0.355543850408217 0.68660360085444 0.320322695456163 0.298596595998806 0.412583806085611 0.568011958146487 0.221586187794294 0.328918126055649 0.216301248648117 0.264300547479705 0.210996648876753 0.325898767695285 0.404630774418343 0.324362233716139 0.48750761730652 0.676113735296842 0.369259173782599 0.503875968992248 0.641267446246699 0.604506319838798 0.4982953055337 0.457598346741457 0.1909177689895 0.358708648864089 0.248138957816377 0.20746887966805 0.234055002925688 0.29146426092991 0.348887919755778 0.329232368740253 0.338345864661654
"o n  " 0.666349357448834 0.418702023726448 0.603284549212379 0.413323608071967 0.62059711506206 0.65214169260412 0.389473684210526 0.395825836631882 0.58457476899868 0.305258776189815 0.437363323961262 0.516729104766826 0.474364150181671 0.43859649122807 0.483008452647921 0.330926594464501 0.6438396254024 0.616182909031944 0.723151645979493 0.566400323657328 0.333640128854119 0.338896020539153 0.482912332838039 0.404312668463612 0.443086325439267 0.26771107034852 0.366513045687121 0.336832895888014 0.378130424001984 0.469567284831194 0.409130060292851 0.248756218905473 0.378378378378378 0.402392604676455 0.365106272004173 0.413179362220574 0.491254186825456 0.257785828746603 0.302409521022339 0.765679540592276 0.487276664861938 0.557244174265451 0.671140939597315 0.435940905788326 0.372622082761326 0.379290726341741 0.467418201814682 0.140121438580103 0.403734544536967 0.503426094252552 0.435835351089588 0.369761709120789 0.114080834419817 0.354885216812687 0.348070029611928 0.218715825652242 0.219332602224659 0.50371489736809 0.181708055723804 0.260078023407022 0.27292576419214 0.205254515599343 0.246470983643289 0.20996640537514 0.379823761774537 0.413548641197322 0.284433718324427 0.384391380314502 0.165562913907285 0.201072386058981 0.210692652093758 0.198352151357949 0.438960730810298 0.373245744998507 0.412583806085611 0.298953662182362 0.20312067214477 0.40003555871633 0.304788123095074 0.28317915801397 0.210996648876753 0.325898767695285 0.258514105878386 0.280529499430174 0.385943530367662 0.185236639807354 0.288483729517655 0.213178294573643 0.50924179554885 0.421322586554314 0.2884867558353 0.383792161783157 0.409109504977499 0.318852132323635 0.321121004232959 0.33195020746888 0.234055002925688 0.235947258848022 0.37796191306876 0.346560388147635 0.244360902255639
"n t  " 0.3426939552594 0.46231681786462 0.156407105351357 0.206661804035983 0.452868165045287 0.370535052615977 0.178947368421053 0.371836391987525 0.414859513482934 0.638268350215069 0.156201187129022 0.40046505619429 0.413807024626564 0.155945419103314 0.207003622563395 0.451263537906137 0.248756218905473 0.340522133938706 0.140313005936319 0.323657327804187 0.224344224574321 0.374839537869063 0.297176820208024 0.539083557951482 0.458365164247517 0.297456744831689 0.319338099212541 0.301837270341207 0.557897346888173 0.624108416547789 0.882859603789836 0.545350172215844 0.335135135135135 0.250135943447526 0.638935976007302 0.444962390083695 0.476367696315594 0.599177872221835 0.682860208760121 0.698119581128251 0.162425554953979 0.253292806484296 0.413009808982963 0.0726568176313877 0.17650519709747 0.0758581452683482 0.316194665933462 0.326950023353573 0.492051476154428 0.405537687036778 0.209846650524617 0.472473294987675 0.179269882659713 0.0998114672285683 0.431191230713284 0.218715825652242 0.830330565564781 0.138521596776225 0.775287704421563 0.2925877763329 0.27292576419214 0.554187192118227 0.380909701994174 0.461926091825308 0.182315405651778 0.177235131941709 0.430960179279435 0.244612696563774 0.0473036896877956 0.184316353887399 0.223860942849618 0.610314311870613 0.213548463637442 0.298596595998806 0.296544610624033 0.358744394618834 0.156956883020958 0.275580051560139 0.186805623832465 0.339814989616764 0.24823135161971 0.682350544862002 0.359671799482972 0.613658280003507 0.751574243347552 0.666851903306474 0.380798522963305 0.775193798449612 0.943040362127499 0.641143066495695 0.681877786519801 0.369030924791498 0.272739669984999 0.385279659891059 0.189753320683112 0.110650069156293 0.0585137507314219 0.180430256766135 0.683238842855066 0.50251256281407 0.093984962406015
"  s i" 0.3998096144693 0.409979064898814 0.435705507764496 0.449793338195964 0.43609527004361 0.503927671557729 0.336842105263158 0.287873335732278 0.207429756741467 0.263632579436659 0.406123086535458 0.155018731430048 0.433992733144933 0.341130604288499 0.362256339485941 0.827316486161252 0.336552531460345 0.308091454515972 0.205072854830005 0.323657327804187 0.304878048780488 0.23620025673941 0.148588410104012 0.370619946091644 0.203717850776674 0.332160031728719 0.312080415139529 0.323709536307962 0.229357798165138 0.326913932477413 0.26916451335056 0.315729047072331 0.324324324324324 0.348015225666123 0.169513626287652 0.190698167178727 0.312616300707108 0.313523305232356 0.390205833577212 0.551739668956199 0.216567406605306 0.405268490374873 0.671140939597315 0.290627270525551 0.862914296920965 0.455148871610089 0.769865273577124 0.233535730966838 0.466818067120868 0.461473919731506 0.435835351089588 0.410846343467543 0.423728813559322 0.554508151269824 0.467556756195127 0.296828620528042 0.172332758890804 0.554086387104899 0.423985463355542 0.2925877763329 0.13646288209607 0.246305418719212 0.358503248935693 0.20996640537514 0.303859009419629 0.295391886569516 0.586105843820031 0.430984274898078 0.141911069063387 0.402144772117962 0.355543850408217 0.518767165090021 0.30845889192075 0.462824723798149 0.412583806085611 0.523168908819133 0.276982734742868 0.408925237798915 0.452266247173336 0.188786105342647 0.322700757105622 0.570322843466748 0.337192312015286 0.289296046287367 0.264066626041032 0.416782439566546 0.300023078698361 0.290697674418605 0.24519049415315 0.34804909324052 0.3409388932599 0.354269687799838 0.422746488476749 0.30556662681015 0.39410305064954 0.37344398340249 0.409596255119953 0.235947258848022 0.290739933129815 0.259920291110726 0.37593984962406
"i n  " 0.2284626368396 0.366364270760642 0.391017763378394 0.352540724531972 0.134183160013418 0.148214021046391 0.4 0.287873335732278 0.264001508580049 0.333009574025253 0.14058106841612 0.310037462860096 0.504642712959225 0.331384015594542 0.293255131964809 0.195547533092659 0.219490781387182 0.437814172206908 0.302212628170534 0.748457570547183 0.247353888633226 0.328626444159178 0.37147102526003 0.774932614555256 0.315762668703845 0.282583907590105 0.402801466052183 0.332458442694663 0.303744111083561 0.154541131716595 0.624461670973299 0.478377344048986 0.443243243243243 0.402392604676455 0.534619898291824 0.243669880283928 0.38704875325642 0.348359228035951 0.292654375182909 0.202679878392073 0.162425554953979 0.253292806484296 0.283944243675787 0.266408331315088 0.313787017062169 0.360326190024654 0.426175419301622 0.373657169546941 0.378501135503407 0.391553628863096 0.290556900726392 0.369761709120789 0.602998696219035 0.443606521015859 0.348070029611928 0.390563974379003 0.344665517781607 0.428157662762876 0.31496062992126 0.487646293888166 0.245633187772926 0.369458128078818 0.470535514228098 0.251959686450168 0.319051959890611 0.196927924379677 0.32752973625237 0.535818287711124 0.307473982970672 0.402144772117962 0.566236502501975 0.518767165090021 0.225412267172856 0.223947446999104 0.322331098504384 0.194319880418535 0.304681008217154 0.38225620055116 0.50142562186609 0.396450821219558 0.273054486781681 0.234239739280986 0.438350005619872 0.359428421144911 0.24375380865326 0.426044271556914 0.265405031156243 0.523255813953488 0.39607695209355 0.219820479941381 0.2098085496984 0.287844121337368 0.327287603981999 0.358708648864089 0.175156911399796 0.387275242047026 0.468110005851375 0.263705759888966 0.37796191306876 0.467856523999307 0.469924812030075
"  s e" 0.304616849119467 0.314026517794836 0.469221316054072 0.37685387794797 0.3690036900369 0.666963094708759 0.557894736842105 0.47978889288713 0.226287007354328 0.277507978354378 0.328022492970947 0.232528097145072 0.252321356479612 0.448343079922027 0.431257547007073 0.0601684717208183 0.3219198127012 0.486460191341009 0.388559093362115 0.293314453322545 0.327887712839393 0.549422336328626 0.482912332838039 0.168463611859838 0.397249809014515 0.654404838629716 0.431832202344232 0.441819772528434 0.303744111083561 0.374465049928673 0.204565030146425 0.373134328358209 0.183783783783784 0.413268080478521 0.456382840005216 0.402585019599534 0.282843319687384 0.320490489793075 0.234123500146327 0.540479675712195 0.270709258256632 0.455927051671733 0.283944243675787 0.557035601840639 0.392233771327711 0.587900625829698 0.494913390156723 0.342519072084696 0.239717385818824 0.34960145434205 0.322841000807102 0.328677074774035 0.211864406779661 0.410336031939669 0.264948828510572 0.328073738478363 0.234999216669278 0.377786173026067 0.290732889158086 0.43888166449935 0.382096069868996 0.184729064039409 0.403316155052655 0.391937290033595 0.227894257064722 0.374163056321386 0.258576107567661 0.279557367501456 0.283822138126774 0.184316353887399 0.263365815117198 0.289899298138541 0.237276070708269 0.403105404598388 0.206291903042806 0.358744394618834 0.350844797340966 0.373366521468575 0.314619998033625 0.434208042288088 0.347523892267593 0.407373459619106 0.280993593346072 0.376961514859297 0.48750761730652 0.342687783643605 0.33464112624048 0.310077519379845 0.24519049415315 0.23813885326983 0.2360346184107 0.250941028858218 0.381835537978999 0.292281121296665 0.510874324916071 0.594744121715076 0.234055002925688 0.333102012491325 0.276202936473325 0.29457632992549 0.319548872180451
"s t  " 0.2284626368396 0.235519888346127 0.234610658027036 0.243131534159981 0.519959745051996 0.444642063139173 0.263157894736842 0.539762504498021 0.226287007354328 0.319134175107534 0.687285223367698 0.452137966670973 0.615664109810254 0.594541910331384 0.293255131964809 0.285800240673887 0.468247000292654 0.37295281336144 0.863464651915812 0.546171740669566 0.235849056603774 0.292682926829268 0.63150074294205 0.606469002695418 0.397249809014515 0.406524217936642 0.497151359001343 0.398075240594926 0.285147532853955 0.606276747503566 0.366063738156761 0.478377344048986 0.583783783783784 0.456769983686786 0.286869213717564 0.349613306494332 0.364719017491626 0.487702919250331 0.224368354306897 0.371579777052134 1.24526258798051 0.303951367781155 0.387196695921528 0.411721966577864 0.490292214159639 0.417219798975915 0.329942260104482 0.264673828429083 0.529901589704769 0.433505803384142 0.274414850686037 0.14379622021364 0.195567144719687 0.532327825219031 0.275338978648241 0.171848148726761 0.281999060003133 0.440750535197078 0.218049666868565 0.178803641092328 0.300218340611354 0.266830870279146 0.134438718350885 0.125979843225084 0.303859009419629 0.374163056321386 0.224099293225306 0.372743156668608 0.0709555345316935 0.234584450402145 0.250197524361338 0.289899298138541 0.30845889192075 0.238877276799044 0.257864878803507 0.254110612855007 0.240051703443819 0.293359409725309 0.216301248648117 0.132150273739853 0.297877621943651 0.315714431204807 0.202315387209172 0.175330937143859 0.152346130408288 0.194498471797722 0.300023078698361 0.290697674418605 0.13202565069785 0.219820479941381 0.1835824809861 0.258321647354048 0.163643801991 0.119569549621363 0.27733177638301 0.345781466113416 0.263311878291398 0.180430256766135 0.130832969908417 0.190608213481199 0.432330827067669
"u r  " 0.295097572584484 0.436147941381717 0.189922913640934 0.25528811086798 0.385776585038578 0.385356454720617 0.347368421052632 0.587741393786734 0.358287761644352 0.222006382683502 0.406123086535458 0.568402015243509 0.312878482034719 0.272904483430799 0.362256339485941 0.285800240673887 0.219490781387182 0.21079941624777 0.345385860766325 0.273085870334783 0.299125632765762 0.256739409499358 0.111441307578009 0.370619946091644 0.285204991087344 0.287541520003966 0.308451573103023 0.336832895888014 0.353334986362509 0.202092249167855 0.279931093884582 0.32529659395331 0.237837837837838 0.250135943447526 0.417264310861912 0.328424621252251 0.364719017491626 0.215982721382289 0.380450687737782 0.213939871636077 0.216567406605306 0.810536980749747 0.180691791430046 0.314846209736014 0.196116885663856 0.32239711739048 0.164971130052241 0.326950023353573 0.441584658087308 0.321633337994686 0.225988700564972 0.184880854560394 0.440026075619296 0.255073749584119 0.394825705231441 0.203093266677082 0.250665831113896 0.251857448684045 0.399757722592368 0.211313394018205 0.40938864628821 0.28735632183908 0.492941967286579 0.195968645016797 0.227894257064722 0.196927924379677 0.310291329081193 0.209668025626092 0.449385052034059 0.184316353887399 0.276534105873058 0.442477876106195 0.296595088385336 0.358315915198567 0.19339865910263 0.194319880418535 0.184655156495245 0.355587163303405 0.294956248156523 0.188786105342647 0.285466054362666 0.387004786638151 0.348432055749129 0.473393530288419 0.314848669510461 0.453829767528017 0.438495268866836 0.406976744186047 0.377216144851 0.329730719912072 0.524521374246001 0.398553398774817 0.272739669984999 0.438421681944998 0.27733177638301 0.16597510373444 0.351082504388531 0.29146426092991 0.479720889664195 0.259920291110726 0.432330827067669
"  s u" 0.323655402189434 0.244242847173761 0.167579041447883 0.243131534159981 0.134183160013418 0.296428042092782 0.315789473684211 0.359841669665347 0.30171600980577 0.333009574025253 0.249921899406435 0.20669164190673 0.454178441663302 0.165692007797271 0.41400724512679 0.421179302045728 0.175592625109745 0.178368736825036 0.302212628170534 0.0910286234449277 0.218591808559595 0.23620025673941 0.408618127786033 0.168463611859838 0.473644003055768 0.530464528283179 0.272163152737961 0.288713910761155 0.285147532853955 0.285306704707561 0.387596899224806 0.181783390738615 0.12972972972973 0.184883088635128 0.391185291433042 0.413179362220574 0.290286564942315 0.348359228035951 0.33167495854063 0.326539804076118 0.324851109907959 0.151975683890578 0.283944243675787 0.121094696052313 0.196116885663856 0.32239711739048 0.453670607643662 0.513778608127043 0.353267726469846 0.321633337994686 0.258272800645682 0.43138866064092 0.391134289439374 0.321614727736498 0.327289729336589 0.421809092329324 0.203665987780041 0.302228938420854 0.205935796486978 0.390117035110533 0.354803493449782 0.307881773399015 0.26887743670177 0.349944008958567 0.288666058948648 0.315084679007483 0.275814514738838 0.209668025626092 0.354777672658467 0.251340482573727 0.355543850408217 0.442477876106195 0.34405030252699 0.492684383398029 0.270758122743682 0.433482810164425 0.276982734742868 0.328918126055649 0.314619998033625 0.415329431753823 0.372347027429564 0.305530094714329 0.325952568281443 0.324362233716139 0.375787121673776 0.870612207094563 0.450034618047542 0.290697674418605 0.50924179554885 0.183183733284484 0.2098085496984 0.287844121337368 0.586390290467748 0.30556662681015 0.233542548533061 0.20746887966805 0.409596255119953 0.333102012491325 0.305276929786306 0.329232368740253 0.37593984962406
